ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,CITY,DISTRICT,STATE
UTIB0001095,AXIS BANK LTD,UTIB0001095,673211302,VADAKARA,VADAKARA,KOZHIKODE,KERALA
UTIB0001096,AXIS BANK LTD,UTIB0001096,670211152,PAYYANNUR,PAYYANNUR,CANNUR,KERALA
UTIB0001097,AXIS BANK LTD,UTIB0001097,560211027,"VIDYARANYAPURA, BANGALORE",BANGALORE,BANGALORE URBAN,KARNATAKA
UTIB0001098,AXIS BANK LTD,UTIB0001098,682211007,THRIPPUNITHURA,TRIPPUNITHURA,ERNAKULAM,KERALA
UTIB0001099,AXIS BANK LTD,UTIB0001099,673211252,SULTHANBATHERY ,SULTHANBATHERY,WAYANAD,KERALA
UTIB0001100,AXIS BANK LTD,UTIB0001100,250211202,"GARH ROAD , MEERUT",MEERUT,MEERUT,UTTAR PRADESH
UTIB0001101,AXIS BANK LTD,UTIB0001101,110211083,"MANSAROVAR GARDEN , NEW DELHI ",DELHI,DELHI,DELHI
UTIB0001102,AXIS BANK LTD,UTIB0001102,110211080,"MOTI NAGAR, NEW DELHI ",DELHI,DELHI,DELHI
UTIB0001103,AXIS BANK LTD,UTIB0001103,110211084,"OKHLA PHASE-I, NEW DELHI ",DELHI,DELHI,DELHI
UTIB0001104,AXIS BANK LTD,UTIB0001104,110211081,"GEETA COLONY, NEW DELHI ",DELHI,DELHI,DELHI
UTIB0001105,AXIS BANK LTD,UTIB0001105,110211082,"DEEPALI ENCLAVE, NEW DELHI ",DELHI,DELHI,DELHI
UTIB0001106,AXIS BANK LTD,UTIB0001106,243211202,BADAUN,BADAUN,BUDAUN,UTTAR PRADESH
UTIB0001107,AXIS BANK LTD,UTIB0001107,608211002,CHIDAMBARAM ,CHIDAMBARAM,CUDDALORE,TAMIL NADU
UTIB0001108,AXIS BANK LTD,UTIB0001108,620211001,"CANTONMENT, (TIRUCHIRAPALLI II) ",TIRUCHIRAPPALLI,TIRUCHIRAPALLI,TAMIL NADU
UTIB0001109,AXIS BANK LTD,UTIB0001109,636211005,GUGAI,SALEM,SALEM,TAMIL NADU
UTIB0001110,AXIS BANK LTD,UTIB0001110,581211052,HAVERI,HAVERI,HAVERI,KARNATAKA
UTIB0001111,AXIS BANK LTD,UTIB0001111,520211742,NUZVID,NUZVID,KRISHNA,ANDHRA PRADESH
UTIB0001112,AXIS BANK LTD,UTIB0001112,500211024,MUSHEERABAD ,HYDERABAD,HYDERABAD,ANDHRA PRADESH
UTIB0001113,AXIS BANK LTD,UTIB0001113,516211002,KADAPA,CUDDAPAH,CUDDAPAH,ANDHRA PRADESH
UTIB0001114,AXIS BANK LTD,UTIB0001114,500211025,BIBINAGAR,BIBINAGAR,NALGONDA,ANDHRA PRADESH
UTIB0001115,AXIS BANK LTD,UTIB0001115,147211052,DEVIGARH ,DEVIGARH,PATIALA,PUNJAB
UTIB0001116,AXIS BANK LTD,UTIB0001116,147211003,"SIRHIND ROAD , PATIALA ",PATIALA,PATIALA,PUNJAB
UTIB0001117,AXIS BANK LTD,UTIB0001117,396211151,UMBERGAON ,UMBERGAON,VALSAD,GUJARAT
UTIB0001118,AXIS BANK LTD,UTIB0001118,576211202,KUNDAPURA,VADERAHOBALI,UDIPI,KARNATAKA
UTIB0001119,AXIS BANK LTD,UTIB0001119,600211033,MEDAVAKKAM ,PALLAVARAM,KANCHEEPURAM,TAMIL NADU
UTIB0001120,AXIS BANK LTD,UTIB0001120,600211501,MADURANTHAKAM ,MADURANTAKAM,KANCHEEPURAM,TAMIL NADU
UTIB0001121,AXIS BANK LTD,UTIB0001121,713211302,RANIGANJ,RANIGANJ,BARDDHAMAN,WEST BENGAL
UTIB0001122,AXIS BANK LTD,UTIB0001122,755211003,JAJPUR TOWN,JAJPUR TOWN,JAJPUR,ORISSA
UTIB0001123,AXIS BANK LTD,UTIB0001123,572211202,TIPTUR ,TIPTUR,TUMKUR,KARNATAKA
UTIB0001124,AXIS BANK LTD,UTIB0001124,614211002,PATTUKOTTAI,PATTUKOTTAI,THANJAVUR,TAMIL NADU
UTIB0001125,AXIS BANK LTD,UTIB0001125,326211002,JHALAWAR,JHALRAPATAN,JHALAWAR,RAJASTHAN
UTIB0001126,AXIS BANK LTD,UTIB0001126,307211002,ABU ROAD,ABU ROAD,SIROHI,RAJASTHAN
UTIB0001127,AXIS BANK LTD,UTIB0001127,751211008,SAMANTARAPUR,BHUBANESWAR,KHURDA,ORISSA
UTIB0001128,AXIS BANK LTD,UTIB0001128,797211003,PURANA BAZAR,DIMAPUR,DIMAPUR,NAGALAND
UTIB0001129,AXIS BANK LTD,UTIB0001129,786211302,DULIAJAN,DULIAJAN,DIBRUGARH,ASSAM
UTIB0001130,AXIS BANK LTD,UTIB0001130,160211011,LANDRAN ,LANDRAN,RUPNAGAR,PUNJAB
UTIB0001131,AXIS BANK LTD,UTIB0001131,731211102,RAMPURHAT,RAMPURHAT,BIRBHUM,WEST BENGAL
UTIB0001132,AXIS BANK LTD,UTIB0001132,160211012,"SECTOR 20, PANCHKULA, HARYANA",PANCHKULA,PANCHKULA,HARYANA
UTIB0001133,AXIS BANK LTD,UTIB0001133,144211005,"GUJRAL NAGAR, JALANDHAR, PUNJAB",JALANDHAR,JALANDHAR,PUNJAB
UTIB0001134,AXIS BANK LTD,UTIB0001134,500211027,"L B NAGAR, ANDHRA PRADESH",L B NAGAR,RANGAREDDY,ANDHRA PRADESH
UTIB0001135,AXIS BANK LTD,UTIB0001135,500211026,"TIRUMALGHERY, ANDHRA PRADESH",HYDERABAD,HYDERABAD,ANDHRA PRADESH
UTIB0001136,AXIS BANK LTD,UTIB0001136,802211102,ARRAH,ARRAH,BHOJPUR,BIHAR
UTIB0001137,AXIS BANK LTD,UTIB0001137,575211005,"SURATHKAL, MANGALORE",MANGALORE,DAKSHIN KANNAD,KARNATAKA
UTIB0001138,AXIS BANK LTD,UTIB0001138,700211056,BBD BAGH,KOLKATA,KOLKATA,WEST BENGAL
UTIB0001139,AXIS BANK LTD,UTIB0001139,452211007,"ITWARIYA BAZAR RAJWADA, INDORE",INDORE,INDORE,MADHYA PRADESH
UTIB0001140,AXIS BANK LTD,UTIB0001140,700211051,UTTARPARA,UTTARPARA KOTRUNG,HUGLI,WEST BENGAL
UTIB0001141,AXIS BANK LTD,UTIB0001141,700211054,NIMTA,NIMTA,NORTH 24 PARGANAS,WEST BENGAL
UTIB0001142,AXIS BANK LTD,UTIB0001142,700211053,NARENDRAPUR,NARENDRAPUR,SOUTH 24 PARGANAS,WEST BENGAL
UTIB0001143,AXIS BANK LTD,UTIB0001143,700211052,SURVEY PARK,KOLKATA,KOLKATA,WEST BENGAL
UTIB0001144,AXIS BANK LTD,UTIB0001144,390211007,"AKOTA, VADODARA",VADODARA,VADODARA,GUJARAT
UTIB0001145,AXIS BANK LTD,UTIB0001145,110211088,YAMUNA VIHAR,DELHI,DELHI,DELHI
UTIB0001146,AXIS BANK LTD,UTIB0001146,110211089,DILSHAD GARDEN,DELHI,DELHI,DELHI
UTIB0001147,AXIS BANK LTD,UTIB0001147,110211087,JANAK PURI B BLOCK,DELHI,DELHI,DELHI
UTIB0001148,AXIS BANK LTD,UTIB0001148,110211085,JASOLA,DELHI,DELHI,DELHI
UTIB0001149,AXIS BANK LTD,UTIB0001149,110211090,SECTOR 51 NOIDA,NOIDA,GAUTAM BUDDHA NAGAR,UTTAR PRADESH
UTIB0001150,AXIS BANK LTD,UTIB0001150,110211086,TRI NAGAR,DELHI,DELHI,DELHI
UTIB0001151,AXIS BANK LTD,UTIB0001151,560211028,CAUVERY BHAVAN,BANGALORE,BANGALORE URBAN,KARNATAKA
UTIB0001152,AXIS BANK LTD,UTIB0001152,400211077,PEDDAR ROAD,MUMBAI,GREATER MUMBAI,MAHARASHTRA
UTIB0001153,AXIS BANK LTD,UTIB0001153,400211078,"KHADAKPADA, KALYAN",KALYAN,THANE,MAHARASHTRA
UTIB0001154,AXIS BANK LTD,UTIB0001154,400211080,SEVEN BUNGLOWS,MUMBAI,GREATER MUMBAI,MAHARASHTRA
UTIB0001155,AXIS BANK LTD,UTIB0001155,400211079,TILAKNAGAR,MUMBAI,GREATER MUMBAI,MAHARASHTRA
UTIB0001156,AXIS BANK LTD,UTIB0001156,600211035,EGMORE,CHENNAI,CHENNAI,TAMIL NADU
UTIB0001157,AXIS BANK LTD,UTIB0001157,244211001,AMROHA ,AMROHA,JYOTIBA PHULE NAGAR,UTTAR PRADESH
UTIB0001158,AXIS BANK LTD,UTIB0001158,520211103,LAKSHMIPURAM ,LAKSHMIPURAM,KRISHNA,ANDHRA PRADESH
UTIB0001159,AXIS BANK LTD,UTIB0001159,271211202,BALRAMPUR,BALRAMPUR,ALLAHABAD,UTTAR PRADESH
UTIB0001160,AXIS BANK LTD,UTIB0001160,233211002,GHAZIPUR,GHAZIPUR,FATEHPUR,UTTAR PRADESH
UTIB0001161,AXIS BANK LTD,UTIB0001161,682211008,THRIKKAKARA,THRIKKAKARA,ERNAKULAM,KERALA
UTIB0001163,AXIS BANK LTD,UTIB0001163,764211002,NABARANGPUR,NABARANGAPUR,NOWRANGPUR,ORISSA
UTIB0001164,AXIS BANK LTD,UTIB0001164,700211057,KOLKATA CORPORATE BANKING BRANCH,KOLKATA,KOLKATA,WEST BENGAL
UTIB0001165,AXIS BANK LTD,UTIB0001165,600211036,"CORPORATE BANKING BRANCH, CHENNAI",CHENNAI,CHENNAI,TAMIL NADU
UTIB0001167,AXIS BANK LTD,UTIB0001167,110211092,KUNDLI,KUNDLI,SONIPAT,HARYANA
UTIB0001168,AXIS BANK LTD,UTIB0001168,411211021,DHANKAWADI,DHANKAWADI,PUNE,MAHARASHTRA
UTIB0001169,AXIS BANK LTD,UTIB0001169,403211008,AGACAIM,AGACIAM,NORTH GOA,GOA
UTIB0001170,AXIS BANK LTD,UTIB0001170,481211001,BALAGHAT,BALAGHAT,BALAGHAT,MADHYA PRADESH
UTIB0001171,AXIS BANK LTD,UTIB0001171,752211501,CHANDANPUR,CHANDANPUR,PURI,ORISSA
UTIB0001172,AXIS BANK LTD,UTIB0001172,833211002,CHAIBASA,CHAIBASA,PASCHIMI SINGHBHUM,JHARKHAND
UTIB0001173,AXIS BANK LTD,UTIB0001173,452211008,LASUDIA MORI ,LASUDIA NORI,INDORE,MADHYA PRADESH
UTIB0001174,AXIS BANK LTD,UTIB0001174,451211101,SENDHWA ,SENDHWA,BARWANI,MADHYA PRADESH
UTIB0001175,AXIS BANK LTD,UTIB0001175,799211003,"A D NAGAR, AGARTALA",AGARTALA,WEST TRIPURA,TRIPURA
UTIB0001176,AXIS BANK LTD,UTIB0001176,793211003,LAITUMKHRAH,LAITUMKHRAH,EAST KHASI HILLS,MEGHALAYA
UTIB0001177,AXIS BANK LTD,UTIB0001177,203211102,KHURJA,KHURJA,BULANDSHAHR,UTTAR PRADESH
UTIB0001178,AXIS BANK LTD,UTIB0001178,500211102,ZAHIRABAD,ZAHEERABAD,MEDAK,ANDHRA PRADESH
UTIB0001179,AXIS BANK LTD,UTIB0001179,713211203,"BENACHITY, DURGAPUR",DURGAPUR,BARDDHAMAN,WEST BENGAL
UTIB0001180,AXIS BANK LTD,UTIB0001180,110211091,KASHMERE GATE,DELHI,DELHI,DELHI
UTIB0001181,AXIS BANK LTD,UTIB0001181,600211037,SELAIYUR,SELAIYUR,KANCHEEPURAM,TAMIL NADU
UTIB0001182,AXIS BANK LTD,UTIB0001182,600211038,POONAMALLEE,POONAMALLE,THIRUVALLUR,TAMIL NADU
UTIB0001183,AXIS BANK LTD,UTIB0001183,770211501,RAJGANGPUR,RAJAGANGAPUR,SUNDARGARH,ORISSA
UTIB0001184,AXIS BANK LTD,UTIB0001184,752211502,NIMAPARA,NIMAPARA,PURI,ORISSA
UTIB0001185,AXIS BANK LTD,UTIB0001185,560211029,RBI LAYOUT,BANGALORE,BANGALORE URBAN,KARNATAKA
UTIB0001186,AXIS BANK LTD,UTIB0001186,332211301,SRI MADHOPUR ,SRI MADHOPUR,SIKAR,RAJASTHAN
UTIB0001187,AXIS BANK LTD,UTIB0001187,335211110,PILIBANGA,PILIBANGAN,HANUMANGARH,RAJASTHAN
UTIB0001188,AXIS BANK LTD,UTIB0001188,333211177,PILANI,PILANI,JHUNJHUNU,RAJASTHAN
UTIB0001189,AXIS BANK LTD,UTIB0001189,333211502,MUKANDGARH,MUKUNDGARH,JHUNJHUNU,RAJASTHAN
UTIB0001191,AXIS BANK LTD,UTIB0001191,606211102,KALLAKKURICHI,KALLAKURICHI,VILLUPURAM,TAMIL NADU
UTIB0001192,AXIS BANK LTD,UTIB0001192,679211152,PERINTHALMANNA,PERINTALMANNA,MALAPPURAM,KERALA
UTIB0001193,AXIS BANK LTD,UTIB0001193,380211019,NEHRUNAGAR ,AHMEDABAD,AHMADABAD,GUJARAT
UTIB0001194,AXIS BANK LTD,UTIB0001194,507211662,SATHUPALLY,SATHUPALLI,KHAMMAM,ANDHRA PRADESH
UTIB0001195,AXIS BANK LTD,UTIB0001195,500211028,HABSIGUGA,HYDERABAD,HYDERABAD,ANDHRA PRADESH
UTIB0001196,AXIS BANK LTD,UTIB0001196,416211003,NEW MAHADWAR ROAD,KOLHAPUR,KOLHAPUR,MAHARASHTRA
UTIB0001197,AXIS BANK LTD,UTIB0001197,362211131,MANAVADAR,MANAVADAR,JUNAGADH,GUJARAT
UTIB0001198,AXIS BANK LTD,UTIB0001198,361211501,DHROL,DHROL,JAMNAGAR,GUJARAT
UTIB0001199,AXIS BANK LTD,UTIB0001199,364211501,GADHADA ,GADHADA,BHAVNAGAR,GUJARAT
UTIB0001200,AXIS BANK LTD,UTIB0001200,365211502,RAJULA ,RAJULA,AMRELI,GUJARAT
UTIB0001201,AXIS BANK LTD,UTIB0001201,585211202,YADGIR ,YADGIRI,GULBARGA,KARNATAKA
UTIB0001202,AXIS BANK LTD,UTIB0001202,560211031,HOSAKOTE,HOSKOTE,BANGALORE RURAL,KARNATAKA
UTIB0001203,AXIS BANK LTD,UTIB0001203,563211302,CHINTAMANI,CHINTAMANI,KOLAR,KARNATAKA
UTIB0001204,AXIS BANK LTD,UTIB0001204,560211030,DOD BALLAPUR,DODDABALLAPUR,BANGALORE RURAL,KARNATAKA
UTIB0001205,AXIS BANK LTD,UTIB0001205,641211103,PALLADAM,PALLADAM,COIMBATORE,TAMIL NADU
UTIB0001206,AXIS BANK LTD,UTIB0001206,636211006,VAZHAPADI,SALEM,SALEM,TAMIL NADU
UTIB0001207,AXIS BANK LTD,UTIB0001207,638211004,VELLAKOIL,VELLAKOVIL,ERODE,TAMIL NADU
UTIB0001208,AXIS BANK LTD,UTIB0001208,473211078,ASHOK NAGAR,ASHOKNAGAR,ASHOK NAGAR,MADHYA PRADESH
UTIB0001209,AXIS BANK LTD,UTIB0001209,365211503,BAGASARA,BAGASARA,AMRELI,GUJARAT
UTIB0001210,AXIS BANK LTD,UTIB0001210,380211020,VASNA,VASNA,ANAND,GUJARAT
UTIB0001211,AXIS BANK LTD,UTIB0001211,144211052,BHOGPUR,BHOGPUR,JALANDHAR,PUNJAB
UTIB0001212,AXIS BANK LTD,UTIB0001212,712211202,TARAKESWAR ,TARAKESWAR,HUGLI,WEST BENGAL
UTIB0001213,AXIS BANK LTD,UTIB0001213,431211005,WALUJ,WALUJ,AURANGABAD,MAHARASHTRA
UTIB0001214,AXIS BANK LTD,UTIB0001214,767211501,TITLAGARH,TITLAGARH,BALANGIR,ORISSA
UTIB0001215,AXIS BANK LTD,UTIB0001215,342211103,PHALODI,PHALODI,JODHPUR,RAJASTHAN
UTIB0001216,AXIS BANK LTD,UTIB0001216,342211102,PIPAR CITY,PIPAR,JODHPUR,RAJASTHAN
UTIB0001217,AXIS BANK LTD,UTIB0001217,321211102,MAHWA,MAHWA,DAUSA,RAJASTHAN
UTIB0001218,AXIS BANK LTD,UTIB0001218,841211002,CHAPRA,CHAPRA,SARAN,BIHAR
UTIB0001219,AXIS BANK LTD,UTIB0001219,821211202,SASARAM,SASARAM,ROHTAS,BIHAR
UTIB0001220,AXIS BANK LTD,UTIB0001220,831211004,GAMARIA,GAMARIA,SARAIKELA-KHARSAWAN,JHARKHAND
UTIB0001221,AXIS BANK LTD,UTIB0001221,700211059,BORAL ,NARENDRAPUR,SOUTH 24 PARGANAS,WEST BENGAL
UTIB0001222,AXIS BANK LTD,UTIB0001222,795211003,"PAONA BAZAR, IMPHAL",IMPHAL,IMPHAL,MANIPUR
UTIB0001223,AXIS BANK LTD,UTIB0001223,465211501,KALAPIPAL,KALAPIPAL,SHAJAPUR,MADHYA PRADESH
UTIB0001224,AXIS BANK LTD,UTIB0001224,600211039,K K NAGAR,CHENNAI,CHENNAI,TAMIL NADU
UTIB0001225,AXIS BANK LTD,UTIB0001225,756211502,DHAMRAPORT,DHAMARA,BHADRAK,ORISSA
UTIB0001226,AXIS BANK LTD,UTIB0001226,756211501,JALESWAR ,JALESWAR,BALESHWAR,ORISSA
UTIB0001227,AXIS BANK LTD,UTIB0001227,761211102,PARALAKHEMUNDI,PARLAKHEMUNDI,GAJAPATI,ORISSA
UTIB0001228,AXIS BANK LTD,UTIB0001228,492211005,URLA,URLA,RAIPUR,CHHATTISGARH
UTIB0001229,AXIS BANK LTD,UTIB0001229,700211060,BELGHORIA,KOLKATA,KOLKATA,WEST BENGAL
UTIB0001230,AXIS BANK LTD,UTIB0001230,831211005,SONARI,JAMSHEDPUR,PURBI SINGHBHUM,JHARKHAND
UTIB0001231,AXIS BANK LTD,UTIB0001231,845211002,MOTIHARI,MOTIHARI,PURBI CHAMPARAN,BIHAR
UTIB0001232,AXIS BANK LTD,UTIB0001232,638211005,AMMAPETTAI,AMMAPET,ERODE,TAMIL NADU
UTIB0001233,AXIS BANK LTD,UTIB0001233,622211003,ARANTHANGI,ARANTANGI,PUDUKKOTTAI,TAMIL NADU
UTIB0001234,AXIS BANK LTD,UTIB0001234,620211004,LALGUDI,LALGUDI,TIRUCHIRAPALLI,TAMIL NADU
UTIB0001235,AXIS BANK LTD,UTIB0001235,506211003,HANUMAKONDA ,WARANGAL,WARANGAL,ANDHRA PRADESH
UTIB0001236,AXIS BANK LTD,UTIB0001236,143211004,CHOWK,AMRITSAR,AMRITSAR,PUNJAB
UTIB0001237,AXIS BANK LTD,UTIB0001237,610211002,THIRUVARUR,TIRUVARUR,THIRUVARUR,TAMIL NADU
UTIB0001238,AXIS BANK LTD,UTIB0001238,423211501,YEVLA,YEOLA,NASIK,MAHARASHTRA
UTIB0001239,AXIS BANK LTD,UTIB0001239,440211009,HINGNA,HINGNA,NAGPUR,MAHARASHTRA
UTIB0001240,AXIS BANK LTD,UTIB0001240,423211002,MALEGAON,MALEGAON,NASIK,MAHARASHTRA
UTIB0001241,AXIS BANK LTD,UTIB0001241,422211501,GHOTI,GHOTI,NASIK,MAHARASHTRA
UTIB0001242,AXIS BANK LTD,UTIB0001242,440211008,SWAVALAMBI NAGAR,NAGPUR,NAGPUR,MAHARASHTRA
UTIB0001243,AXIS BANK LTD,UTIB0001243,400211081,MAHIM,MUMBAI,GREATER BOMBAY,MAHARASHTRA
UTIB0001244,AXIS BANK LTD,UTIB0001244,400211082,VAKOLA,MUMBAI,GREATER BOMBAY,MAHARASHTRA
UTIB0001245,AXIS BANK LTD,UTIB0001245,301211201,KHAIRTHAL,KHAIRTHAL,ALWAR,RAJASTHAN
UTIB0001246,AXIS BANK LTD,UTIB0001246,321211201,BAYANA,BAYANA,BHARATPUR,RAJASTHAN
UTIB0001247,AXIS BANK LTD,UTIB0001247,321211203,DEEG,DEEG,BHARATPUR,RAJASTHAN
UTIB0001248,AXIS BANK LTD,UTIB0001248,321211202,NADBAI,NADBAI,BHARATPUR,RAJASTHAN
UTIB0001249,AXIS BANK LTD,UTIB0001249,321211204,NAGAR,NAGAR,BHARATPUR,RAJASTHAN
UTIB0001250,AXIS BANK LTD,UTIB0001250,303211201,BANDIKUI ,BANDIKUI,DAUSA,RAJASTHAN
UTIB0001251,AXIS BANK LTD,UTIB0001251,303211202,LALSOT,LALSOT,DAUSA,RAJASTHAN
UTIB0001252,AXIS BANK LTD,UTIB0001252,335211112,NOHAR,NOHAR,HANUMANGARH,RAJASTHAN
UTIB0001253,AXIS BANK LTD,UTIB0001253,NON MICR,SANGARIA,SANGARIA,HANUMANGARH,RAJASTHAN
UTIB0001254,AXIS BANK LTD,UTIB0001254,333211201,MANDAWA,MANDAWA,JHUNJHUNU,RAJASTHAN
UTIB0001255,AXIS BANK LTD,UTIB0001255,341211201,MERTA CITY,MERTA CITY,NAGAUR,RAJASTHAN
UTIB0001256,AXIS BANK LTD,UTIB0001256,413211452,AKLUJ ,AKLUJ,SOLAPUR,MAHARASHTRA
UTIB0001257,AXIS BANK LTD,UTIB0001257,413211202,BARSHI,SOLAPUR,SOLAPUR,MAHARASHTRA
UTIB0001258,AXIS BANK LTD,UTIB0001258,413211004,PANDHARPUR,PANDHARPUR,SOLAPUR,MAHARASHTRA
UTIB0001259,AXIS BANK LTD,UTIB0001259,413211601,TULJAPUR,TULJAPUR,OSMANABAD,MAHARASHTRA
UTIB0001260,AXIS BANK LTD,UTIB0001260,110211094,NARELA,DELHI,DELHI,DELHI
UTIB0001261,AXIS BANK LTD,UTIB0001261,110211093,ASHOKA NIKETAN,DELHI,DELHI,DELHI
UTIB0001262,AXIS BANK LTD,UTIB0001262,110211104,GURGAON SEC 49,SOHNA,GURGAON,HARYANA
UTIB0001263,AXIS BANK LTD,UTIB0001263,110211102,SAHIBABAD,SAHIBABAD,GHAZIABAD,UTTAR PRADESH
UTIB0001264,AXIS BANK LTD,UTIB0001264,110211103,GURGAON SEC 10A,SOHNA,GURGAON,HARYANA
UTIB0001265,AXIS BANK LTD,UTIB0001265,125211752,JAKHAL,JAKHAL,FATEHABAD,HARYANA
UTIB0001266,AXIS BANK LTD,UTIB0001266,501211602,CHEVELLA,CHEVELLA,RANGAREDDY,ANDHRA PRADESH
UTIB0001267,AXIS BANK LTD,UTIB0001267,332211201,LACHHMANGARH ,LACHHMANGARH,ALWAR,RAJASTHAN
UTIB0001268,AXIS BANK LTD,UTIB0001268,331211202,RAMGARH ,RAMGARH(TEH.FATEHPUR),SIKAR,RAJASTHAN
UTIB0001269,AXIS BANK LTD,UTIB0001269,631211202,TIRUTTANI,TIRUTTANI,THIRUVALLUR,TAMIL NADU
UTIB0001270,AXIS BANK LTD,UTIB0001270,248211003,"GMS ROAD ,  DEHRADUN",DEHRADUN,DEHRA DUN,UTTARAKHAND
UTIB0001271,AXIS BANK LTD,UTIB0001271,765211501,GUNUPUR,GUNUPUR,RAYAGADA,ORISSA
UTIB0001272,AXIS BANK LTD,UTIB0001272,620211501,THURAIYUR,TURAIYUR,TIRUCHIRAPALLI,TAMIL NADU
UTIB0001273,AXIS BANK LTD,UTIB0001273,464211001,RAISEN,RAISEN,RAISEN,MADHYA PRADESH
UTIB0001274,AXIS BANK LTD,UTIB0001274,143211254,DHARIWAL ,DHARIWAL,GURDASPUR,PUNJAB
UTIB0001275,AXIS BANK LTD,UTIB0001275,143211252,FATEHGARH CHURIAN,FATEHGARH(CHURIAN),GURDASPUR,PUNJAB
UTIB0001276,AXIS BANK LTD,UTIB0001276,144211576,GARDHIWALA,GONDPUR,HOSHIARPUR,PUNJAB
UTIB0001277,AXIS BANK LTD,UTIB0001277,144211005,LAMBRA,LAMBRA,JALANDHAR,PUNJAB
UTIB0001278,AXIS BANK LTD,UTIB0001278,144211276,MUKERIAN,MUKERIAN,HOSHIARPUR,PUNJAB
UTIB0001279,AXIS BANK LTD,UTIB0001279,144211751,PHILLAUR,PHILLAUR,JALANDHAR,PUNJAB
UTIB0001280,AXIS BANK LTD,UTIB0001280,143211253,QUADIAN,QADIAN,GURDASPUR,PUNJAB
UTIB0001281,AXIS BANK LTD,UTIB0001281,144211053,SHAHKOT,SHAHKOT,JALANDHAR,PUNJAB
UTIB0001282,AXIS BANK LTD,UTIB0001282,636211007,MECHERI,MECHERY,SALEM,TAMIL NADU
UTIB0001283,AXIS BANK LTD,UTIB0001283,636211008,TARAMANGALAM,TARAMANGALAM,SALEM,TAMIL NADU
UTIB0001284,AXIS BANK LTD,UTIB0001284,560211038,DEVANAHALLI,DEVANAHALLI,BANGALORE RURAL,KARNATAKA
UTIB0001285,AXIS BANK LTD,UTIB0001285,560211037,NELAMANGALA,NELAMANGALA,BANGALORE RURAL,KARNATAKA
UTIB0001286,AXIS BANK LTD,UTIB0001286,335211113,RAWATSAR,RAWATSAR,HANUMANGARH,RAJASTHAN
UTIB0001287,AXIS BANK LTD,UTIB0001287,343211201,JALORE ,JALORE,JALOR,RAJASTHAN
UTIB0001288,AXIS BANK LTD,UTIB0001288,761211501,BHANJANAGAR,BHANJANAGAR,GANJAM,ORISSA
UTIB0001289,AXIS BANK LTD,UTIB0001289,584211503,DEVADURGA,DEVADURGA,RAICHUR,KARNATAKA
UTIB0001290,AXIS BANK LTD,UTIB0001290,800211004,RAJABAZAR,PATNA,PATNA,BIHAR
UTIB0001291,AXIS BANK LTD,UTIB0001291,400211999,BOISOR ,BOISAR,THANE,MAHARASHTRA
UTIB0001292,AXIS BANK LTD,UTIB0001292,638211007,KANGEYAM,KANGEYAM,ERODE,TAMIL NADU
UTIB0001293,AXIS BANK LTD,UTIB0001293,638211006,NASIYANUR,NASIANUR,ERODE,TAMIL NADU
UTIB0001294,AXIS BANK LTD,UTIB0001294,641211008,SARKARSAMAKULAM,SARAKARASAMAKULAM,COIMBATORE,TAMIL NADU
UTIB0001295,AXIS BANK LTD,UTIB0001295,532211102,KASIBUGGA ,PALASA,SRIKAKULAM,ANDHRA PRADESH
UTIB0001296,AXIS BANK LTD,UTIB0001296,515211402,TADIPATRI ,TADPATRI,ANANTAPUR,ANDHRA PRADESH
UTIB0001297,AXIS BANK LTD,UTIB0001297,781211007,KHANAPARA,KHANAPARA,KAMRUP METROPOLITAN,ASSAM
UTIB0001298,AXIS BANK LTD,UTIB0001298,781211008,ZOO ROAD,GUWAHATI,KAMRUP METROPOLITAN,ASSAM
UTIB0001299,AXIS BANK LTD,UTIB0001299,784211202,BISWANATH CHARIALI ,BISWANATH CHARALI,SONITPUR,ASSAM
UTIB0001300,AXIS BANK LTD,UTIB0001300,700211504,PANSKURA,PANSKURA,PURBA MEDINIPUR,WEST BENGAL
UTIB0001301,AXIS BANK LTD,UTIB0001301,700211065,KANCHRAPARA ,KANCHRAPARA,NORTH 24 PARGANAS,WEST BENGAL
UTIB0001302,AXIS BANK LTD,UTIB0001302,700211505,NABADWIP,NABADWIP,NADIA,WEST BENGAL
UTIB0001303,AXIS BANK LTD,UTIB0001303,125211502,RATIA,RATTIA,FATEHABAD,HARYANA
UTIB0001304,AXIS BANK LTD,UTIB0001304,500211030,QUTHBULLAPUR,QUTHBULLAPUR,RANGAREDDY,ANDHRA PRADESH
UTIB0001305,AXIS BANK LTD,UTIB0001305,500211029,CHAMPAPET,HYDERABAD,HYDERABAD,ANDHRA PRADESH
UTIB0001306,AXIS BANK LTD,UTIB0001306,395211007,NAVAGAM,NAVAGAM,DAHOD,GUJARAT
UTIB0001307,AXIS BANK LTD,UTIB0001307,495211502,SAKTI,SAKTI,JANJGIR-CHAMPA,CHHATTISGARH
UTIB0001308,AXIS BANK LTD,UTIB0001308,492211501,ABHANPUR,ABHANPUR,RAIPUR,CHHATTISGARH
UTIB0001309,AXIS BANK LTD,UTIB0001309,583211203,SANDUR,SANDUR,BELLARY,KARNATAKA
UTIB0001310,AXIS BANK LTD,UTIB0001310,583211503,KUSHTAGI ,KUSHTAGI,KOPPAL,KARNATAKA
