ID,BANK,IFSC_CODE,MICR_CODE,BRANCH_NAME,CITY,DISTRICT,STATE
SBIN0002632,STATE BANK OF INDIA,SBIN0002632,385002102,BHABHAR,BHABHAR,BANASKANTHA ,GUJARAT
SBIN0002633,STATE BANK OF INDIA,SBIN0002633,396002038,BHADELI,BHADELI,NAVSARI,GUJARAT
SBIN0002634,STATE BANK OF INDIA,SBIN0002634,365002103,BHADER,AMRELI,AMRELA ,GUJARAT
SBIN0002635,STATE BANK OF INDIA,SBIN0002635,360002102,BHADLA,RAJKOT,RAJKOT,GUJARAT
SBIN0002636,STATE BANK OF INDIA,SBIN0002636,395002007,BHATHA,BHATHA,SURAT,GUJARAT
SBIN0002637,STATE BANK OF INDIA,SBIN0002637,388002012,BIRPUR,BIRPUR,KHEDA,GUJARAT
SBIN0002638,STATE BANK OF INDIA,SBIN0002638,391002027,BODELI,BODELI,VADODARA,GUJARAT
SBIN0002639,STATE BANK OF INDIA,SBIN0002639,383002103,CHORIVAD,CHORIVAD,SABARKANTHA ,GUJARAT
SBIN0002640,STATE BANK OF INDIA,SBIN0002640,382002104,DABHODA,DABHODA,GANDHINAGAR,GUJARAT
SBIN0002641,STATE BANK OF INDIA,SBIN0002641,360002096,DADVA(MOTA),DADVA,RAJKOT,GUJARAT
SBIN0002642,STATE BANK OF INDIA,SBIN0002642,389002004,DEROL RLY STATION,DEROL,PANCHMAHALS ,GUJARAT
SBIN0002643,STATE BANK OF INDIA,SBIN0002643,385002107,DHANERA,DHANERA,BANASKANTHA ,GUJARAT
SBIN0002645,STATE BANK OF INDIA,SBIN0002645,389002013,GARBADA,GARBADA,DAHOD,GUJARAT
SBIN0002646,STATE BANK OF INDIA,SBIN0002646,387002012,GHODASAR,GHODASAR,KHEDA,GUJARAT
SBIN0002647,STATE BANK OF INDIA,SBIN0002647,389002014,GODHRA IND ESTATE,GODHRA ,PANCHMAHALS ,GUJARAT
SBIN0002648,STATE BANK OF INDIA,SBIN0002648,370002005,GOPALPURI,GOPALPURI,KUTCH ,GUJARAT
SBIN0002649,STATE BANK OF INDIA,SBIN0002649,395002008,"GOPIPURA, SURAT",SURAT,SURAT,GUJARAT
SBIN0002650,STATE BANK OF INDIA,SBIN0002650,390002016,SOUTHERN TOWNSHIP,AHMEDABAD,VADODARA,GUJARAT
SBIN0002651,STATE BANK OF INDIA,SBIN0002651,380002017,GUJARAT UNIVERSITY,AHMEDABAD,AHMEDABAD ,GUJARAT
SBIN0002652,STATE BANK OF INDIA,SBIN0002652,363002107,HADALABHAL,HADALABHAL,SURENDRANAGAR,GUJARAT
SBIN0002653,STATE BANK OF INDIA,SBIN0002653,380002019,IIM AHMEDABAD,AHMEDABAD,AHMEDABAD ,GUJARAT
SBIN0002654,STATE BANK OF INDIA,SBIN0002654,385002135,IQBALGANDH,BANASKANTHA,BANASKANTHA ,GUJARAT
SBIN0002655,STATE BANK OF INDIA,SBIN0002655,382002230,JAWARAJ,JAWARAJ,AHMEDABAD ,GUJARAT
SBIN0002656,STATE BANK OF INDIA,SBIN0002656,388002013,KALSAR,KHEDA,KHEDA,GUJARAT
SBIN0002657,STATE BANK OF INDIA,SBIN0002657,370002000,KANDLA FREE TRADE ZONE,KANDLA,KUTCH ,GUJARAT
SBIN0002658,STATE BANK OF INDIA,SBIN0002658,370002003,KANDLA PORT,NEW KANDLA,KUTCH ,GUJARAT
SBIN0002659,STATE BANK OF INDIA,SBIN0002659,390002005,KARELIBAUG,BARODA,VADODARA,GUJARAT
SBIN0002660,STATE BANK OF INDIA,SBIN0002660,391002026,KARKHADI,KARKHADI,VADODARA,GUJARAT
SBIN0002661,STATE BANK OF INDIA,SBIN0002661,380002063,KHOKHARA MAHEMDABAD,AHMEDABAD,AHMEDABAD ,GUJARAT
SBIN0002662,STATE BANK OF INDIA,SBIN0002662,382002111,KOLAVADA,KOLAVADA,GANDHINAGAR,GUJARAT
SBIN0002663,STATE BANK OF INDIA,SBIN0002663,382002240,KOTH,KOTH,AHMEDABAD ,GUJARAT
SBIN0002664,STATE BANK OF INDIA,SBIN0002664,389002005,KOTHAMBA,KOTHAMBA,PANCHMAHALS ,GUJARAT
SBIN0002665,STATE BANK OF INDIA,SBIN0002665,382002112,KUKARWADA,KUKARWADA,MEHSANA ,GUJARAT
SBIN0002666,STATE BANK OF INDIA,SBIN0002666,370002105,LAKADIA,LAKADIA,KUTCH ,GUJARAT
SBIN0002667,STATE BANK OF INDIA,SBIN0002667,389002015,LIMDI,LIMDI,DAHOD,GUJARAT
SBIN0002668,STATE BANK OF INDIA,SBIN0002668,396002019,MAGOD,MAGOD,VALSAD,GUJARAT
SBIN0002669,STATE BANK OF INDIA,SBIN0002669,389002006,MALAV,MALAV,PANCHMAHALS ,GUJARAT
SBIN0002670,STATE BANK OF INDIA,SBIN0002670,382002506,MANDAL,MANDAL,AHMEDABAD ,GUJARAT
SBIN0002671,STATE BANK OF INDIA,SBIN0002671,396002003,MOTI DAMAN,DAMAN,DAMAN,DAMAN & DIU
SBIN0002672,STATE BANK OF INDIA,SBIN0002672,387002013,NAVAGAM,NAVAGAM,KHEDA,GUJARAT
SBIN0002673,STATE BANK OF INDIA,SBIN0002673,393002007,NETRANG,NETRANG,BHARUCH,GUJARAT
SBIN0002674,STATE BANK OF INDIA,SBIN0002674,384002109,NEW MARKET YARD PATAN,PATAN,PATAN,GUJARAT
SBIN0002675,STATE BANK OF INDIA,SBIN0002675,393002001,"ONGC, ANKALESWAR",ANKLESWAR,BHARUCH,GUJARAT
SBIN0002676,STATE BANK OF INDIA,SBIN0002676,390002009,"ONGC, BARODA",BARODA,VADODARA,GUJARAT
SBIN0002678,STATE BANK OF INDIA,SBIN0002678,382002116,RANDHEJA,RANDHEJA,GANDHINAGAR,GUJARAT
SBIN0002679,STATE BANK OF INDIA,SBIN0002679,383002115,SATHAMBA,SABARKANTHA,SABARKANTHA ,GUJARAT
SBIN0002680,STATE BANK OF INDIA,SBIN0002680,363002104,SINDHAVADAR,GANDHINAGAR,GANDHINAGAR,GUJARAT
SBIN0002681,STATE BANK OF INDIA,SBIN0002681,395002010,STATION RD. SURAT,AHMEDABAD,SURAT,GUJARAT
SBIN0002682,STATE BANK OF INDIA,SBIN0002682,384002112,UNAVA,UNAVA,GANDHINAGAR,GUJARAT
SBIN0002683,STATE BANK OF INDIA,SBIN0002683,391002025,VADU,VADU,VADODARA,GUJARAT
SBIN0002684,STATE BANK OF INDIA,SBIN0002684,380002054,"VASNA, AHMEDABAD",AHMEDABAD,AHMEDABAD ,GUJARAT
SBIN0002686,STATE BANK OF INDIA,SBIN0002686,53400202,ACHANTA,WEST GODAVARI,WEST GODAVARI,ANDHRA PRADESH
SBIN0002687,STATE BANK OF INDIA,SBIN0002687,500002080,AFA TOWNSHIP DUNDIGAL, DUNDIGAL,MEDAK,ANDHRA PRADESH
SBIN0002688,STATE BANK OF INDIA,SBIN0002688,533002023,AMBAJIPETA,AMBAJIPETA,EAST GODAVARI,ANDHRA PRADESH
SBIN0002689,STATE BANK OF INDIA,SBIN0002689,202002104,GUNNAUR,GUNNAUR,BUDAUN,UTTAR PRADESH
SBIN0002690,STATE BANK OF INDIA,SBIN0002690,533002109,ANNAVARAM,ANNAVARAM,EAST GODAVARI,ANDHRA PRADESH
SBIN0002691,STATE BANK OF INDIA,SBIN0002691,533002156,ARAKU VALLEY,ARAKU VALLEY,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002692,STATE BANK OF INDIA,SBIN0002692,522002002,ATCHAMPETA,ATCHAMPETA,GUNTUR ,ANDHRA PRADESH
SBIN0002693,STATE BANK OF INDIA,SBIN0002693,533002024,ATREYAPURAM,ATREYAPURAM,EAST GODAVARI ,ANDHRA PRADESH
SBIN0002695,STATE BANK OF INDIA,SBIN0002695,532002012,BARUVA,BARUVA,SRIKAKULAM ,ANDHRA PRADESH
SBIN0002696,STATE BANK OF INDIA,SBIN0002696,518002599,BETAMCHERLA,BETAMCHERLA,KURNOOL,ANDHRA PRADESH
SBIN0002697,STATE BANK OF INDIA,SBIN0002697,522002008,BHATTIPROLU,GUNTUR,GUNTUR,ANDHRA PRADESH
SBIN0002698,STATE BANK OF INDIA,SBIN0002698,535002216,BHOGAPURAM,BHOGAPURAM,VIZIANAGARAM,ANDHRA PRADESH
SBIN0002699,STATE BANK OF INDIA,SBIN0002699,518002553,CHAGALAMARRI,CHAGALAMARRI,KURNOOL,ANDHRA PRADESH
SBIN0002700,STATE BANK OF INDIA,SBIN0002700,522002009,CHANDOLE,CHANDOLE,GUNTUR ,ANDHRA PRADESH
SBIN0002701,STATE BANK OF INDIA,SBIN0002701,522002010,CHEBROLE,CHEBROLE,GUNTUR ,ANDHRA PRADESH
SBIN0002702,STATE BANK OF INDIA,SBIN0002702,516002044,CHENNUR,CHENNUR,CUDDAPAH ,ANDHRA PRADESH
SBIN0002703,STATE BANK OF INDIA,SBIN0002703,516002047,CHINNAMANDEM,KADAPA,CUDDAPAH ,ANDHRA PRADESH
SBIN0002704,STATE BANK OF INDIA,SBIN0002704,530002057,CHITTIVALASA,THAGARAPUVALASA,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002705,STATE BANK OF INDIA,SBIN0002705,508002011,CHOUTUPPAL,NALGONDA,NALGONDA,ANDHRA PRADESH
SBIN0002706,STATE BANK OF INDIA,SBIN0002706,522002012,DACHEPALLI,DACHEPALLI,GUNTUR,ANDHRA PRADESH
SBIN0002707,STATE BANK OF INDIA,SBIN0002707,53400210,DEVARAPALLE,DEVARAPALLE,WEST GODAVARI,ANDHRA PRADESH
SBIN0002708,STATE BANK OF INDIA,SBIN0002708,534002011,DHARMAJIGUDEM,DHARMAJIGUDEM,WEST GODAVARI,ANDHRA PRADESH
SBIN0002709,STATE BANK OF INDIA,SBIN0002709,535002015,DHARMAVARAM,DHARMAVARAM,VIZIANAGARAM ,ANDHRA PRADESH
SBIN0002710,STATE BANK OF INDIA,SBIN0002710,530002058,DIMILI,DIMILI,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002711,STATE BANK OF INDIA,SBIN0002711,533002110,DRAKSHARAMA,EAST GODAVARI,EAST GODAVARI,ANDHRA PRADESH
SBIN0002712,STATE BANK OF INDIA,SBIN0002712,522002015,DUGGIRALA,GUNTUR,GUNTUR,ANDHRA PRADESH
SBIN0002713,STATE BANK OF INDIA,SBIN0002713,534002012,ELAMANCHILI,WEST GODAVARI,WEST GODAVARI ,ANDHRA PRADESH
SBIN0002714,STATE BANK OF INDIA,SBIN0002714,500002043,"ECIL, HYDERABAD",RANGAREDDY,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002715,STATE BANK OF INDIA,SBIN0002715,534002002,ELURU BAZAR,ELURU,WEST GODAVARI,ANDHRA PRADESH
SBIN0002716,STATE BANK OF INDIA,SBIN0002716,530002009,GAJUWAKA ,HYDERABAD,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002717,STATE BANK OF INDIA,SBIN0002717,521002027,GAMPALAGUDEM,GAMPALAGUDEM,KRISHNA,ANDHRA PRADESH
SBIN0002718,STATE BANK OF INDIA,SBIN0002718,534002014,GANAPAVARAM,GANAPAVARAM,WEST GODAVARI,ANDHRA PRADESH
SBIN0002719,STATE BANK OF INDIA,SBIN0002719,532002013,GARA,GARA,SRIKAKULAM,ANDHRA PRADESH
SBIN0002720,STATE BANK OF INDIA,SBIN0002720,533002111,GOLLA MAMIDADA,GOLLA MAMIDADA,EAST GODAVARI,ANDHRA PRADESH
SBIN0002721,STATE BANK OF INDIA,SBIN0002721,5330268,GOLLAPALEM,EAST GODAVARI,EAST GODAVARI ,ANDHRA PRADESH
SBIN0002722,STATE BANK OF INDIA,SBIN0002722,515002231,GORANTLA,GORANTLA,ANANTPUR ,ANDHRA PRADESH
SBIN0002723,STATE BANK OF INDIA,SBIN0002723,515002005,GEC(JNTUEC),ANANTAPUR,ANANTPUR ,ANDHRA PRADESH
SBIN0002724,STATE BANK OF INDIA,SBIN0002724,500002017,"GOWLIGUDA, HYDERABAD",HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002725,STATE BANK OF INDIA,SBIN0002725,518002466,GUDUR,KURNOOL,KURNOOL,ANDHRA PRADESH
SBIN0002726,STATE BANK OF INDIA,SBIN0002726,532002014,HIRAMANDALAM,HIRAMANDALAM,SRIKAKULAM,ANDHRA PRADESH
SBIN0002727,STATE BANK OF INDIA,SBIN0002727,500002045,"HYDERABAD AIRPORT, HYDERABAD",HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002728,STATE BANK OF INDIA,SBIN0002728,500002046,HYDERABAD PUBLIC SCHOOL HYDERABAD,HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002729,STATE BANK OF INDIA,SBIN0002729,533002006,"JAGANNAIKPUR, KAKINADA",KAKINADA,EAST GODAVARI,ANDHRA PRADESH
SBIN0002730,STATE BANK OF INDIA,SBIN0002730,533002249,JAGGANNAPETA,TATIPAKA,EAST GODAVARI,ANDHRA PRADESH
SBIN0002731,STATE BANK OF INDIA,SBIN0002731,533002113,JAGGAMPETA,JAGGAMPETA,EAST GODAVARI,ANDHRA PRADESH
SBIN0002732,STATE BANK OF INDIA,SBIN0002732,535002016,JAMI,VIZIANAGARAM,VIZIANAGARAM ,ANDHRA PRADESH
SBIN0002733,STATE BANK OF INDIA,SBIN0002733,534002017,JANGAREDDYGUDEM,JANGAREDDYGUDEM,WEST GODAVARI,ANDHRA PRADESH
SBIN0002734,STATE BANK OF INDIA,SBIN0002734,534002018,JUVVALAPALEM,JUVVALAPALEM,WEST GODAVARI,ANDHRA PRADESH
SBIN0002735,STATE BANK OF INDIA,SBIN0002735,534002019,KAIKARAM,KAIKARAM,WEST GODAVARI,ANDHRA PRADESH
SBIN0002736,STATE BANK OF INDIA,SBIN0002736,521002039,KALIDINDI,KALIDINDI,KRISHNA,ANDHRA PRADESH
SBIN0002737,STATE BANK OF INDIA,SBIN0002737,515002774,KALLUR,KALLUR,ANANTPUR ,ANDHRA PRADESH
SBIN0002738,STATE BANK OF INDIA,SBIN0002738,515002044,KANEKAL,KANEKAL,ANANTPUR ,ANDHRA PRADESH
SBIN0002739,STATE BANK OF INDIA,SBIN0002739,823002004,BODH GAYA,GAYA,GAYA,BIHAR
SBIN0002740,STATE BANK OF INDIA,SBIN0002740,530002259,KASIMKOTA,VISAKHAPATNAM,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002741,STATE BANK OF INDIA,SBIN0002741,522002029,KAREMPUDI ADB,KAREMPUDI,GUNTUR,ANDHRA PRADESH
SBIN0002742,STATE BANK OF INDIA,SBIN0002742,532002015,KAVITI,KAVITI,SRIKAKULAM ,ANDHRA PRADESH
SBIN0002743,STATE BANK OF INDIA,SBIN0002743,518002464,KODUMURU,KODUMURU,KURNOOL,ANDHRA PRADESH
SBIN0002744,STATE BANK OF INDIA,SBIN0002744,521002043,KODURU,KODURU,KRISHNA ,ANDHRA PRADESH
SBIN0002745,STATE BANK OF INDIA,SBIN0002745,522002032,KOLLUR,GUNTUR,GUNTUR ,ANDHRA PRADESH
SBIN0002746,STATE BANK OF INDIA,SBIN0002746,516002062,KONDAPURAM,KADAPA,CUDDAPAH ,ANDHRA PRADESH
SBIN0002747,STATE BANK OF INDIA,SBIN0002747,518002313,KOSIGI,KOSIGI,KURNOOL,ANDHRA PRADESH
SBIN0002748,STATE BANK OF INDIA,SBIN0002748,530002060,KOTHAKOTA,KOTHAKOTA,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002749,STATE BANK OF INDIA,SBIN0002749,532002016,KOTABOMMALI,KOTABOMMALI,SRIKAKULAM,ANDHRA PRADESH
SBIN0002750,STATE BANK OF INDIA,SBIN0002750,533002114,KOTANANDURU,EAST GODAVARI,EAST GODAVARI ,ANDHRA PRADESH
SBIN0002751,STATE BANK OF INDIA,SBIN0002751,531002061,KOTAURATLA,KOTAURATLA,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002752,STATE BANK OF INDIA,SBIN0002752,535002017,KURUPAM,KURUPAM,VIZIANAGARAM ,ANDHRA PRADESH
SBIN0002753,STATE BANK OF INDIA,SBIN0002753,516002052,MADHAVARAM,KADAPA,CUDDAPAH ,ANDHRA PRADESH
SBIN0002754,STATE BANK OF INDIA,SBIN0002754,535002018,MAKKUVA,MAKKUVA,VIZIANAGARAM,ANDHRA PRADESH
SBIN0002755,STATE BANK OF INDIA,SBIN0002755,518002345,MANTRALAYAM,MANTRALAYAM,KURNOOL,ANDHRA PRADESH
SBIN0002756,STATE BANK OF INDIA,SBIN0002756,518002004,MARKET YARD KURNOOL,KURNOOL,KURNOOL,ANDHRA PRADESH
SBIN0002757,STATE BANK OF INDIA,SBIN0002757,534002025,MOGALTUR,WEST GODAVARI,WEST GODAVARI ,ANDHRA PRADESH
SBIN0002758,STATE BANK OF INDIA,SBIN0002758,521002051,MUDINEPALLI,MUDINEPALLI,KRISHNA,ANDHRA PRADESH
SBIN0002759,STATE BANK OF INDIA,SBIN0002759,533002035,MUKTESWARAM,EAST GODAVARI,EAST GODAVARI ,ANDHRA PRADESH
SBIN0002760,STATE BANK OF INDIA,SBIN0002760,385002104,DANTIWADA,BANASKANTHA,BANASKANTHA ,GUJARAT
SBIN0002761,STATE BANK OF INDIA,SBIN0002761,516002172,MYDUKUR,MYDUKUR,CUDDAPAH,ANDHRA PRADESH
SBIN0002762,STATE BANK OF INDIA,SBIN0002762,517002919,NAGARI,NAGARI,CHITTOR ,ANDHRA PRADESH
SBIN0002763,STATE BANK OF INDIA,SBIN0002763,53400212,NALLAJERLA ADB,NALLAJERLA ,WEST GODAVARI ,ANDHRA PRADESH
SBIN0002764,STATE BANK OF INDIA,SBIN0002764,516002008,NANDALUR,NANDALUR,CUDDAPAH,ANDHRA PRADESH
SBIN0002765,STATE BANK OF INDIA,SBIN0002765,518002009,NANDYAL BZR,NANDYAL,KURNOOL,ANDHRA PRADESH
SBIN0002766,STATE BANK OF INDIA,SBIN0002766,515002425,NARPALA,NARPALA,ANANTPUR ,ANDHRA PRADESH
SBIN0002767,STATE BANK OF INDIA,SBIN0002767,532002017,NAUPADA,NAUPADA,SRIKAKULAM ,ANDHRA PRADESH
SBIN0002768,STATE BANK OF INDIA,SBIN0002768,535002019,NELLIMARLA,KONITHIWADA,VIZIANAGARAM ,ANDHRA PRADESH
SBIN0002769,STATE BANK OF INDIA,SBIN0002769,500002032,"PARISHRAMA BHAWAN, HYDERABAD",HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002770,STATE BANK OF INDIA,SBIN0002770,518002122,OWK,OWK,KURNOOL ,ANDHRA PRADESH
SBIN0002771,STATE BANK OF INDIA,SBIN0002771,530002062,REDDIPALLI PADMANABHAM,PADMANABHAM,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002772,STATE BANK OF INDIA,SBIN0002772,500002053,"PADMARAO NAGAR, HYDERABAD",HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002773,STATE BANK OF INDIA,SBIN0002773,517002041,PAKALA (CHITTOOR DIST.),PAKALA ,CHITTOR ,ANDHRA PRADESH
SBIN0002774,STATE BANK OF INDIA,SBIN0002774,534002261,POOLAPALLI,POOLAPALLI,WEST GODAVARI,ANDHRA PRADESH
SBIN0002776,STATE BANK OF INDIA,SBIN0002776,521002057,PAMARRU,PAMARRU,KRISHNA,ANDHRA PRADESH
SBIN0002777,STATE BANK OF INDIA,SBIN0002777,518002112,PANEM,PANEM,KURNOOL,ANDHRA PRADESH
SBIN0002778,STATE BANK OF INDIA,SBIN0002778,531002101,PAYAKARAOPETA,PAYAKARAOPETA,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002779,STATE BANK OF INDIA,SBIN0002779,518002221,PEAPULLY,KURNOOL,KURNOOL,ANDHRA PRADESH
SBIN0002780,STATE BANK OF INDIA,SBIN0002780,53002034,PENDURTHI,PENDURTHI,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002781,STATE BANK OF INDIA,SBIN0002781,521002060,PENUGANCHIPROLU,PENUGANCHIPROLU,KRISHNA,ANDHRA PRADESH
SBIN0002782,STATE BANK OF INDIA,SBIN0002782,534002033,PENUGONDA,PENUGONDA,WEST GODAVARI,ANDHRA PRADESH
SBIN0002783,STATE BANK OF INDIA,SBIN0002783,522002052,PIDUGURALLA,PIDUGURALLA,GUNTUR,ANDHRA PRADESH
SBIN0002784,STATE BANK OF INDIA,SBIN0002784,534002034,PIPPARA ADB,WEST GODAVARI,WEST GODAVARI ,ANDHRA PRADESH
SBIN0002785,STATE BANK OF INDIA,SBIN0002785,532002018,PONDURU,PONDURU,SRIKAKULAM ,ANDHRA PRADESH
SBIN0002786,STATE BANK OF INDIA,SBIN0002786,515002099,PUTTAPARTHI,PUTTAPARTHI,ANANTPUR ,ANDHRA PRADESH
SBIN0002787,STATE BANK OF INDIA,SBIN0002787,533002040,RAJANAGARAM,RAJANAGARAM,EAST GODAVARI,ANDHRA PRADESH
SBIN0002788,STATE BANK OF INDIA,SBIN0002788,500002041,"BIBLE HOUSE (R P ROAD), SECUNDERABAD",SECUNDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002789,STATE BANK OF INDIA,SBIN0002789,533002053,RAVULAPALEM,RAVULAPALEM,EAST GODAVARI,ANDHRA PRADESH
SBIN0002790,STATE BANK OF INDIA,SBIN0002790,500002033,"PBB RED HILLS, HYDERABAD",HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002791,STATE BANK OF INDIA,SBIN0002791,53500220,SAINIK SCHOOL KORUKONDA,KORUKONDA,VIZIANAGARAM ,ANDHRA PRADESH
SBIN0002792,STATE BANK OF INDIA,SBIN0002792,530002064,SARVASIDDHI RAYAVARAM,SARVASIDDHI RAYAVARAM,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002793,STATE BANK OF INDIA,SBIN0002793,517002050,SATYAVEDU,SATYAVEDU,CHITTOR ,ANDHRA PRADESH
SBIN0002794,STATE BANK OF INDIA,SBIN0002794,533002046,SEETHANAGARAM,SEETHANAGARAM,EAST GODAVARI,ANDHRA PRADESH
SBIN0002795,STATE BANK OF INDIA,SBIN0002795,530002024,SIMHACHALAM,SIMHACHALAM,VISHAKAPATNAM ,ANDHRA PRADESH
SBIN0002796,STATE BANK OF INDIA,SBIN0002796,523002010,TANGUTURU,PRAKASAM,PRAKASAM,ANDHRA PRADESH
SBIN0002797,STATE BANK OF INDIA,SBIN0002797,515002051,TANAKAL,TANAKAL,ANANTPUR ,ANDHRA PRADESH
SBIN0002798,STATE BANK OF INDIA,SBIN0002798,521002109,TELAPROLU,TELAPROLU,KRISHNA,ANDHRA PRADESH
SBIN0002799,STATE BANK OF INDIA,SBIN0002799,535002021,TERLAM,TERLAM,VIZIANAGARAM ,ANDHRA PRADESH
SBIN0002800,STATE BANK OF INDIA,SBIN0002800,517002010,TIRUMALA,TIRUPATI,CHITTOR ,ANDHRA PRADESH
SBIN0002801,STATE BANK OF INDIA,SBIN0002801,518002003,TIF CAMPUS KURNOOL,KURNOOL,KURNOOL,ANDHRA PRADESH
SBIN0002802,STATE BANK OF INDIA,SBIN0002802,500002056,TRIMULGHERRY,HYDERABAD,HYDERABAD URBAN ,ANDHRA PRADESH
SBIN0002803,STATE BANK OF INDIA,SBIN0002803,517002051,VADAMALAPET,CHITTOOR,CHITTOR ,ANDHRA PRADESH
SBIN0002804,STATE BANK OF INDIA,SBIN0002804,515002832,VAJRAKARUR,VAJRAKARUR,ANANTPUR ,ANDHRA PRADESH
SBIN0002805,STATE BANK OF INDIA,SBIN0002805,532002019,VEERAGATTAM,VEERAGATTAM,SRIKAKULAM ,ANDHRA PRADESH
SBIN0002806,STATE BANK OF INDIA,SBIN0002806,533002115,VELANGI,VELANGI,EAST GODAVARI,ANDHRA PRADESH
SBIN0002807,STATE BANK OF INDIA,SBIN0002807,518002216,VELDURTHI,KURNOOL,KURNOOL,ANDHRA PRADESH
SBIN0002808,STATE BANK OF INDIA,SBIN0002808,534002048,VELPUR,WEST GODAVARI,WEST GODAVARI,ANDHRA PRADESH
SBIN0002809,STATE BANK OF INDIA,SBIN0002809,516002060,VEMPALLE,VEMPALLE,CUDDAPAH ,ANDHRA PRADESH
SBIN0002810,STATE BANK OF INDIA,SBIN0002810,533002116,VETLAPALEM,VETLAPALEM,EAST GODAVARI,ANDHRA PRADESH
SBIN0002811,STATE BANK OF INDIA,SBIN0002811,524002011,VIDYANAGAR(VAKADU),VAKADU,NELLORE,ANDHRA PRADESH
SBIN0002812,STATE BANK OF INDIA,SBIN0002812,533002117,YANAM,YANAM,YAMAN ,PONDICHERRY
SBIN0002813,STATE BANK OF INDIA,SBIN0002813,518002510,YERRAGUNTLA,YERRAGUNTLA,KURNOOL,ANDHRA PRADESH
SBIN0002814,STATE BANK OF INDIA,SBIN0002814,516002016,YERRAGUNTLA,YERRAGUNTLA,CUDDAPAH,ANDHRA PRADESH
SBIN0002815,STATE BANK OF INDIA,SBIN0002815,523002045,YERRAGONDAPALEM,YERRAGONDAPALEM,PRAKASAM ,ANDHRA PRADESH
SBIN0002816,STATE BANK OF INDIA,SBIN0002816,470002405,ABHANA,ABHANA,DAMOH,MADHYA PRADESH
SBIN0002817,STATE BANK OF INDIA,SBIN0002817,488002024,AJAYGARH,AJAYGARH,PANNA,MADHYA PRADESH
SBIN0002818,STATE BANK OF INDIA,SBIN0002818,495002881,AKALTARA,JANJGIR,JANJGIR-CHAMPA,CHHATTISGARH
SBIN0002819,STATE BANK OF INDIA,SBIN0002819,495002303,BALCO TOWN SHIP KORBA,KORBA,KORBA,CHHATTISGARH
SBIN0002820,STATE BANK OF INDIA,SBIN0002820,488002023,AMANGANJ,AMANGANJ,PANNA,MADHYA PRADESH
SBIN0002821,STATE BANK OF INDIA,SBIN0002821,484002001,ANUPPUR,ANUPPUR,ANOOPPUR ,MADHYA PRADESH
SBIN0002822,STATE BANK OF INDIA,SBIN0002822,461002007,BABAI,BABAI,HOSHANGABAD,MADHYA PRADESH
SBIN0002823,STATE BANK OF INDIA,SBIN0002823,471002005,BADA MALEHRA,CHHATARPUR,CHHATTARPUR ,MADHYA PRADESH
SBIN0002824,STATE BANK OF INDIA,SBIN0002824,493002341,BAGBAHARA,MAHASAMUND,MAHASAMUND,CHHATTISGARH
SBIN0002825,STATE BANK OF INDIA,SBIN0002825,472002004,BALDEOGARH,BALDEOGARH,TIKAMGARH,MADHYA PRADESH
SBIN0002826,STATE BANK OF INDIA,SBIN0002826,461002011,BANKHEDI,BANKHEDI,HOSHANGABAD,MADHYA PRADESH
SBIN0002827,STATE BANK OF INDIA,SBIN0002827,495002304,BANKI MOGRA,KORBA,KORBA,CHHATTISGARH
SBIN0002828,STATE BANK OF INDIA,SBIN0002828,480002008,BARGHAT,BARGHAT,SEONI,MADHYA PRADESH
SBIN0002830,STATE BANK OF INDIA,SBIN0002830,482002121,BARGI ,BARGI ,JABALPUR,MADHYA PRADESH
SBIN0002831,STATE BANK OF INDIA,SBIN0002831,464002006,BEGUMGANJ,BEGUMGANJ,RAISEN,MADHYA PRADESH
SBIN0002832,STATE BANK OF INDIA,SBIN0002832,494002151,BHANUPRATAPPUR,BHANUPRATAPPUR,KANKER,CHHATTISGARH
SBIN0002833,STATE BANK OF INDIA,SBIN0002833,490002010,BHILAI STEEL PLANT,BHILAI,DURG,CHHATTISGARH
SBIN0002834,STATE BANK OF INDIA,SBIN0002834,494002101,BHOPALPATNAM,BHOPALPATNAM,DANTEWADA,CHHATTISGARH
